ID,WESBROOK,TOTLGIVE,INDUPDT,GRADYR1,FACULTY1,DEPT1,MAJOR1,PARENT,CHILD,SPOUSE,SEX,MARITAL,EA,FACSTAFF,ATHLTCS,BIGBLOCK,OTHERACT,FRSTYEAR,MOV_DWEL,HH_1PER,HH_2PER,HH_3PER,HH_45PER,AVE_INC,DWEL_VAL,PROV,CNDN_PCT,ENG_PCT,OWN_PCT,SD_INC
185595,N,100,11/01/1994,NA,NA,NA,NA,N,N,Y,F,M,59002605,N,N,N,N,NA,0,0.1325301205,0.4337349398,0.1445783133,0.2409638554,183871,674314,BC,0.8622222222,0.9333333333,0.9277108434,755287.68453
185609,Y,5600,11/08/1994,NA,NA,NA,NA,N,N,N,M,NA,59028058,N,N,N,N,NA,0,0.2972972973,0.2162162162,0.2162162162,0.1891891892,68081,580336,BC,0.8333333333,0.8235294118,0.5135135135,100147.62736
185611,Y,5000,02/13/1997,NA,NA,NA,NA,N,N,Y,M,M,59030113,N,N,N,N,NA,0,0.0666666667,0.2666666667,0.2,0.2333333333,151728,1667488,BC,0.8596491228,0.8070175439,0.8709677419,215856.35923
185628,N,85,11/17/1994,NA,NA,NA,NA,N,N,N,F,NA,59001205,N,N,N,N,NA,0,0.1780821918,0.301369863,0.1643835616,0.2876712329,61748,391242,BC,0.8772727273,0.7181818182,0.9054054054,96215.391076
185644,N,30,01/23/1995,NA,NA,NA,NA,N,N,N,F,NA,59028762,N,N,N,N,NA,0.0444444444,0.5454545455,0.4090909091,0,0.0454545455,39192,221305,BC,0.8550724638,0.6956521739,0.2045454545,87184.829414
185662,N,25,02/17/1997,NA,NA,NA,NA,N,N,N,F,NA,59009408,N,N,N,N,NA,0,0.3289473684,0.4078947368,0.1447368421,0.1184210526,41788,137636,BC,1,0.9939759036,0.5897435897,66889.410111
185679,Y,5750,11/28/1996,NA,NA,NA,NA,N,N,N,F,NA,59028052,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,BC,NA,NA,NA,NA
185710,Y,13004,12/09/1994,NA,NA,NA,NA,N,N,Y,F,NA,59023227,N,N,N,N,NA,0,0.4807692308,0.3653846154,0.0961538462,0.0576923077,38325,164738,BC,0.8522727273,0.8295454545,0.9230769231,54884.488656
185714,Y,1020,12/09/1994,NA,NA,NA,NA,N,N,N,M,NA,59029062,N,N,N,N,NA,0,0.4583333333,0.4166666667,0.0694444444,0.0555555556,40529,163357,BC,0.9596774194,0.96,0.6805555556,49044.277903
185716,Y,2000,12/09/1994,NA,NA,NA,NA,N,N,N,M,NA,59014264,N,N,N,N,NA,0,0.1975308642,0.3333333333,0.1481481481,0.2839506173,64970,289220,BC,0.9257641921,0.8253275109,0.8271604938,77318.758526
185717,Y,2000,12/09/1994,NA,NA,NA,NA,N,N,N,M,NA,59030007,N,N,N,N,NA,0,0.196969697,0.2575757576,0.1515151515,0.2878787879,46181,312263,BC,0.7523364486,0.4859813084,0.6153846154,62200.048875
185732,Y,1000,12/14/1994,NA,NA,NA,NA,N,N,Y,M,M,59030068,N,N,N,N,NA,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
186202,N,100,02/17/1997,1994,GR,CO,NA,N,N,N,F,NA,59009471,N,N,N,N,1994,0,0.1081081081,0.2972972973,0.3513513514,0.1891891892,59056,155005,BC,0.9090909091,0.9272727273,0.8378378378,53072.937925
186593,Y,4325,06/27/1996,1994,GR,AR,TSED,N,N,Y,F,NA,59001116,N,N,N,N,1994,0,0.2352941176,0.2647058824,0.2941176471,0.2058823529,58073,215674,BC,0.9651162791,0.7209302326,1,69173.168028
186868,Y,3100,04/19/1995,NA,NA,NA,NA,N,N,N,F,W,59030019,N,N,N,N,NA,0,0.2083333333,0.4027777778,0.0972222222,0.1805555556,86073,652392,BC,0.7450980392,0.4334975369,0.8472222222,186226.53141
186871,Y,5000,04/10/1995,NA,NA,NA,NA,N,N,N,M,NA,59002603,N,N,N,N,NA,0,0.0571428571,0.3428571429,0.2142857143,0.3571428571,123955,643541,BC,0.7911111111,0.8258928571,0.9718309859,267247.03718
186883,Y,2000,12/21/1994,NA,NA,NA,NA,N,N,N,M,NA,59031162,N,N,N,N,NA,0,0.3333333333,0.3055555556,0.1944444444,0.125,43781,416545,BC,0.7261904762,0.6011904762,0.3698630137,82055.859785
186887,N,30,12/21/1994,NA,NA,NA,NA,N,N,N,M,M,59023314,N,N,N,N,NA,0,0.2133333333,0.2666666667,0.1866666667,0.28,43490,357698,BC,0.7311320755,0.7042253521,0.2533333333,70235.400049
186893,Y,8400,01/02/1997,NA,NA,NA,NA,N,N,N,F,NA,59031168,N,N,N,N,NA,0,0.2054794521,0.2602739726,0.1780821918,0.2739726027,61889,795410,BC,0.7281105991,0.4239631336,0.5405405405,115565.98273
186908,Y,1587,12/28/1994,NA,NA,NA,NA,N,N,N,M,NA,59028315,N,N,N,N,NA,0,0.4576271186,0.406779661,0.0677966102,0.0338983051,86775,329456,BC,0.875,0.875,0.649122807,174120.36027
186909,Y,1000,10/31/1996,NA,NA,NA,NA,N,N,N,F,NA,59030156,N,N,N,N,NA,0,0.2285714286,0.2571428571,0.1857142857,0.2571428571,86301,666463,BC,0.9346733668,0.8341708543,0.8115942029,174504.37996
186910,N,2500,11/10/1995,NA,NA,NA,NA,N,N,N,M,NA,59024707,N,N,N,N,NA,0,0.2876712329,0.5342465753,0.0684931507,0.1095890411,56980,262845,BC,1,0.9798657718,0.8904109589,107293.52935
186913,Y,5000,01/03/1995,NA,NA,NA,NA,N,N,N,M,NA,48005103,N,N,N,N,NA,0,0.0833333333,0.1805555556,0.2083333333,0.4583333333,54749,115071,AB,0.9307692308,0.8918918919,0.9166666667,53952.444245
186916,N,100,02/17/1997,NA,NA,NA,NA,N,N,Y,F,M,59009557,N,N,N,N,NA,0,0.1451612903,0.3225806452,0.1612903226,0.2903225806,51439,125517,BC,0.9795918367,1,0.8888888889,60499.055199
186931,N,10,03/10/1999,NA,NA,NA,NA,N,N,N,M,NA,59008157,N,N,N,N,NA,0,0.2903225806,0.4516129032,0.1129032258,0.1451612903,33065,125359,BC,0.9785714286,0.8785714286,0.564516129,56764.377562
186938,N,35,01/03/1995,NA,NA,NA,NA,N,N,N,F,NA,59030265,N,N,N,N,NA,0,0.3088235294,0.2647058824,0.1617647059,0.2352941176,73686,499096,BC,0.8813559322,0.7231638418,0.6231884058,141553.79241
186944,Y,6000,02/27/1995,NA,NA,NA,NA,N,N,N,M,NA,59030154,Y,N,N,N,NA,0,0.1641791045,0.2686567164,0.1940298507,0.3432835821,85540,604427,BC,0.8468899522,0.7511961722,0.8550724638,126638.72938
186948,Y,1200,01/09/1995,NA,NA,NA,NA,N,N,N,F,NA,59023201,N,N,N,N,NA,0,0.1126760563,0.1971830986,0.1830985915,0.4366197183,56853,438000,BC,0.644,0.44,0.8571428571,79322.477899
186960,Y,8000,01/11/1995,NA,NA,NA,NA,N,N,Y,M,M,35056352,N,N,N,N,NA,0,0.0428571429,0.2571428571,0.2142857143,0.4428571429,77069,179500,ON,0.9709543568,0.8547717842,0.9571428571,82110.671353
186984,N,25,01/12/1995,NA,NA,NA,NA,N,N,N,M,NA,59029161,N,N,N,N,NA,0,0.2236842105,0.3289473684,0.1578947368,0.2236842105,44908,318061,BC,0.8767123288,0.5844748858,0.6025641026,63313.427012
187001,N,25,01/12/1995,NA,NA,NA,NA,N,N,N,M,NA,59001215,N,N,N,N,NA,0,0.2837837838,0.2297297297,0.1621621622,0.2837837838,42417,381423,BC,0.8634146341,0.5343137255,0.5479452055,50993.003147
187027,N,30,01/16/1995,NA,NA,NA,NA,N,N,N,M,NA,59030201,N,N,N,N,NA,0,0.3898305085,0.3728813559,0.1016949153,0.0677966102,162558,1153646,BC,0.9224806202,0.8217054264,0.2807017544,919876.36333
187062,Y,2255,01/19/1995,NA,NA,NA,NA,N,N,N,F,NA,59002502,N,N,N,N,NA,0,0.0666666667,0.3866666667,0.2,0.3466666667,116449,554621,BC,0.8789237668,0.9147982063,0.9342105263,230589.66061
187084,N,10,01/24/1995,NA,NA,NA,NA,N,N,N,M,NA,59029453,N,N,N,N,NA,0,0.9142857143,0.0857142857,0,0,NA,0,BC,0.9189189189,0.6216216216,0,NA
187087,N,100,08/13/1999,NA,NA,NA,NA,N,N,N,M,NA,24047201,N,N,N,N,NA,0,0.4054054054,0.5135135135,0.0810810811,0,75070,165468,QC,0.9850746269,0.7462686567,0.9487179487,127185.41784
187117,N,100,03/24/1999,NA,NA,NA,NA,N,N,N,F,NA,59027209,N,N,N,N,NA,0,0.397260274,0.5479452055,0.0273972603,0.0273972603,56912,291259,BC,0.9837398374,0.9430894309,0.7397260274,191103.54065
187141,Y,3369,11/26/1996,NA,NA,NA,NA,N,N,N,M,NA,59031163,N,N,N,N,NA,0,0.5245901639,0.262295082,0.1475409836,0.0655737705,32418,257624,BC,0.8086956522,0.7217391304,0.2580645161,56975.659364
187146,N,25,02/07/1995,NA,NA,NA,NA,N,N,N,F,NA,59020107,N,N,N,N,NA,0,0.2658227848,0.2405063291,0.1518987342,0.3417721519,95075,374613,BC,0.8778280543,0.8280542986,0.7530864198,354260
187169,Y,16200,02/14/1995,NA,NA,NA,NA,N,N,N,M,NA,59028765,N,N,N,N,NA,0,0.4807692308,0.3846153846,0.1346153846,0,41864,159958,BC,0.7674418605,0.7816091954,0.2884615385,66078.264505
187172,Y,8400,02/17/1997,NA,NA,NA,NA,N,N,N,M,NA,59013266,N,N,N,N,NA,0,0.2769230769,0.2923076923,0.2461538462,0.1384615385,28133,116664,BC,0.9638554217,0.9819277108,0.6060606061,47232.721709
187180,N,35,02/21/1995,NA,NA,NA,NA,N,N,N,F,NA,59030318,N,N,N,N,NA,0,0.2528735632,0.2298850575,0.183908046,0.2528735632,39979,380321,BC,0.8178294574,0.4612403101,0.6022727273,56111.273377
187230,N,1350,02/17/1997,NA,NA,NA,NA,Y,N,Y,M,M,59018011,N,N,N,N,NA,0,0.1555555556,0.2444444444,0.1333333333,0.4222222222,48155,147462,BC,0.9452054795,0.9657534247,0.847826087,58433.638172
187242,N,300,02/27/1995,NA,NA,NA,NA,N,N,Y,M,NA,35058055,N,N,N,N,NA,0,0.1884057971,0.3188405797,0.1594202899,0.3043478261,73846,213518,ON,0.9840425532,0.9414893617,0.7246376812,89156.042981
187247,Y,1750,02/03/1997,NA,NA,NA,NA,N,N,Y,M,M,59014463,N,N,N,N,NA,0,0,0.2253521127,0.1549295775,0.5211267606,87903,497914,BC,0.7426470588,0.5183823529,0.9436619718,268452.88957
187265,N,25,03/01/1995,NA,NA,NA,NA,N,N,N,F,NA,59026064,N,N,N,N,NA,0,0.1081081081,0.2027027027,0.1216216216,0.4189189189,59674,262167,BC,0.8265682657,0.704797048,0.7397260274,96976.843834
187339,N,125,03/01/1995,NA,NA,NA,NA,N,N,Y,F,NA,35047003,N,N,N,N,NA,0,0.0845070423,0.3521126761,0.1690140845,0.323943662,81342,244412,ON,0.9363636364,0.8371040724,0.9583333333,76910.773108
187349,N,100,05/10/1996,NA,NA,NA,NA,N,N,Y,M,NA,48008365,N,N,N,N,NA,0,0.0759493671,0.3544303797,0.1898734177,0.3291139241,86346,186070,AB,0.9121338912,0.8907563025,0.7974683544,164919.48818
187350,N,200,03/01/1995,NA,NA,NA,NA,N,N,Y,M,NA,59020254,N,N,N,N,NA,0,0.1470588235,0.2058823529,0.1617647059,0.4117647059,57250,354521,BC,0.8986784141,0.7577092511,0.8260869565,84063.806362
187359,Y,5250,02/18/1997,NA,NA,NA,NA,N,N,N,M,NA,47007107,N,N,N,N,NA,0,0.25,0.3194444444,0.1944444444,0.2083333333,64085,120499,SK,0.9941176471,0.8352941176,0.6428571429,69164.536795000007
187363,N,50,03/02/1995,NA,NA,NA,NA,N,N,Y,M,M,59027205,N,N,N,N,NA,0,0.0845070423,0.338028169,0.2112676056,0.338028169,103399,393573,BC,0.912037037,0.9027777778,0.9583333333,169874.45623
187366,N,100,03/10/1999,NA,NA,NA,NA,Y,N,N,M,NA,59008106,N,N,N,N,NA,0,0.0693069307,0.2277227723,0.1089108911,0.3861386139,53337,242820,BC,0.7666666667,0.4750593824,0.568627451,60229.339943
187406,Y,8000,09/18/1997,NA,NA,NA,NA,N,N,N,M,M,48007363,N,N,N,N,NA,0,0.2345679012,0.4320987654,0.1481481481,0.1851851852,45876,152147,AB,0.96875,0.9528795812,0.5802469136,60172.589275
187431,N,50,03/13/1995,NA,NA,NA,NA,N,N,N,M,NA,35072217,N,N,N,N,NA,0,0.2467532468,0.3766233766,0.1428571429,0.2337662338,57922,120001,ON,0.9840425532,0.9414893617,0.8461538462,62592.319816
187432,N,150,03/13/1995,NA,NA,NA,NA,N,N,Y,M,M,48006008,N,N,N,N,NA,0,0,0.3571428571,0.2321428571,0.4107142857,90375,172133,AB,0.9608938547,0.9662921348,1,116647.1409
187476,Y,2115,02/08/1996,NA,NA,NA,NA,N,N,N,M,NA,59016308,N,N,N,N,NA,0,0.1428571429,0.4025974026,0.1948051948,0.2207792208,57902,336581,BC,0.8767772512,0.9289099526,0.7272727273,84029.517135
187478,N,35,03/29/1995,NA,NA,NA,NA,N,N,Y,F,M,59028005,N,N,N,N,NA,0,0.3333333333,0.4444444444,0.1111111111,0,NA,217483,BC,0.8333333333,0.6857142857,0.6666666667,NA
187486,N,50,03/30/1995,NA,NA,NA,NA,N,N,N,M,NA,59002601,N,N,N,N,NA,0,0.1466666667,0.3066666667,0.1466666667,0.36,99662,593245,BC,0.8738738739,0.8153153153,0.8493150685,197239.74305
187487,Y,4500,03/30/1995,NA,NA,NA,NA,N,N,N,F,NA,59024501,N,N,N,N,NA,0,0.1212121212,0.4242424242,0.1818181818,0.2424242424,52654,226032,BC,0.9602272727,0.9096045198,0.7230769231,58337.819637
187493,Y,9750,04/05/1995,NA,NA,NA,NA,N,N,N,M,NA,59030113,N,N,N,N,NA,0,0.0666666667,0.2666666667,0.2,0.2333333333,151728,1667488,BC,0.8596491228,0.8070175439,0.8709677419,215856.35923
187508,N,35,04/11/1995,NA,NA,NA,NA,N,N,N,M,NA,59028762,N,N,N,N,NA,0.0444444444,0.5454545455,0.4090909091,0,0.0454545455,39192,221305,BC,0.8550724638,0.6956521739,0.2045454545,87184.829414
187543,N,60,04/12/1995,1996,AR,AR,ENGL,N,N,N,F,NA,59028219,N,N,N,N,1996,0,0.5138888889,0.4027777778,0.0555555556,0.0277777778,79175,307183,BC,0.9473684211,0.9298245614,0.5833333333,165184.73586
187572,N,40,01/23/1996,1995,AR,AR,INTR,N,N,Y,F,NA,59023304,N,N,N,N,1995,0,0.08,0.2266666667,0.2,0.3733333333,68335,354318,BC,0.8731343284,0.7565543071,0.7397260274,78139.340284
187700,N,50,03/14/1997,1995,AR,AR,ENGL,N,N,N,F,NA,59001262,N,N,N,N,1995,0,0.2692307692,0.358974359,0.1282051282,0.1538461538,47145,371279,BC,0.8606965174,0.6517412935,0.5466666667,65614.018014
187705,N,150,04/13/1995,1995,AR,AR,ECON,N,N,N,M,NA,59031166,N,N,N,N,1995,0,0.1449275362,0.2173913043,0.0869565217,0.3913043478,82305,953860,BC,0.8429752066,0.4958677686,0.884057971,194174.43194
187708,N,40,04/13/1995,1995,AR,AR,ARTH,N,N,N,M,NA,59028120,N,N,N,N,1995,0,0.2368421053,0.3289473684,0.1447368421,0.25,67484,606410,BC,0.9310344828,0.8965517241,0.4545454545,108260.8256
187764,N,80,04/13/1995,1995,AR,AR,ENGL,N,N,N,F,NA,59014109,N,N,N,N,1995,0,0.1395348837,0.2790697674,0.2325581395,0.3139534884,43524,282563,BC,0.8150943396,0.6566037736,0.1149425287,67241.851254
187832,N,150,10/29/1997,1995,FR,FR,FORM,N,N,N,M,NA,59009416,N,N,N,N,1995,0,0.2738095238,0.380952381,0.1785714286,0.1428571429,50441,133620,BC,0.9581151832,0.9322916667,0.5714285714,60523.871448
187842,Y,1250,04/18/1995,NA,NA,NA,NA,N,N,N,F,NA,59014218,N,N,N,N,NA,0,0.2352941176,0.4411764706,0.1470588235,0.1323529412,67358,417050,BC,0.9470588235,0.9526627219,0.4782608696,174473.48395
187871,N,50,08/18/1999,1999,DE,DE,NA,N,N,N,F,NA,59030115,N,N,N,N,1995,0,0.0537634409,0.3333333333,0.3548387097,0.2365591398,34757,0,BC,0.624535316,0.6282527881,0,62772.392538
187933,N,300,10/27/1995,1995,ME,ME,NA,N,N,N,M,NA,59001317,N,N,N,N,1995,0,0.1204819277,0.3855421687,0.0963855422,0.3012048193,65156,417051,BC,0.9416342412,0.7859922179,0.7380952381,80121.301381
187999,N,150,02/10/1997,1995,SC,SC,BIOC,N,N,N,M,NA,59023016,N,N,N,N,1995,0,0,0.1923076923,0.1153846154,0.5769230769,88991,440767,BC,0.8461538462,0.6796116505,0.9259259259,152350.2403
188023,N,125,04/18/1995,1995,LA,LA,NA,N,N,N,F,NA,59030016,N,N,N,N,1995,0,0.1428571429,0.2261904762,0.3214285714,0.2619047619,56353,377160,BC,0.8464566929,0.5647058824,0.6385542169,74290.393053
188065,N,20,09/01/1998,1998,LA,LA,NA,N,N,N,F,NA,59014270,N,N,N,N,1995,0,0.1428571429,0.2857142857,0.2337662338,0.2337662338,57720,296740,BC,0.8215767635,0.6416666667,0.6578947368,66398.874689
188066,N,150,08/18/1999,1999,AP,AP,ELEC,N,N,N,M,NA,59014115,N,N,N,N,1995,0,0.5942028986,0.3043478261,0.0579710145,0.0434782609,39325,181321,BC,0.8918918919,0.8571428571,0.1,75290.408951
188254,N,75,03/24/1999,1995,CO,CO,ACCT,N,N,N,M,NA,59014109,N,N,N,N,1995,0,0.1395348837,0.2790697674,0.2325581395,0.3139534884,43524,282563,BC,0.8150943396,0.6566037736,0.1149425287,67241.851254
188339,N,100,07/16/1997,1995,PH,PH,NA,N,N,N,M,NA,59001061,N,N,N,N,1995,0,0.0933333333,0.2,0.2133333333,0.4533333333,69763,482689,BC,0.8875968992,0.8069498069,0.8552631579,91912.270672
188355,N,60,09/12/1995,1995,CO,CO,FINC,N,N,N,F,NA,59031163,N,N,N,N,1995,0,0.5245901639,0.262295082,0.1475409836,0.0655737705,32418,257624,BC,0.8086956522,0.7217391304,0.2580645161,56975.659364
188457,N,375,11/06/1995,1995,DE,DE,NA,N,N,N,M,NA,59001051,N,N,N,N,1995,0,0.12,0.32,0.24,0.2666666667,75952,325706,BC,0.8894009217,0.7695852535,0.7162162162,162774.37145
188472,N,300,04/21/1995,1995,AP,AP,MECH,N,N,N,M,NA,59001363,N,N,N,N,1995,0,0.1285714286,0.2142857143,0.1142857143,0.4,49343,319263,BC,0.8515625,0.55078125,0.6197183099,69576.119107
188497,Y,12000,04/24/1995,NA,NA,NA,NA,N,N,N,M,M,35037320,N,N,N,N,NA,0,0.2203389831,0.406779661,0.1186440678,0.2542372881,83290,279603,ON,0.9673202614,0.9675324675,0.7540983607,156479.6728
188520,N,70,04/21/1995,1996,AP,AP,CHML,N,N,N,M,NA,59031202,N,N,N,N,1996,0,0.1447368421,0.2105263158,0.1973684211,0.3157894737,43778,347063,BC,0.7262357414,0.3079847909,0.4933333333,62418.470984
188608,N,75,04/24/1995,1995,AP,AP,CIVL,N,N,N,M,NA,59028706,N,N,N,N,1995,0,0.6557377049,0.3442622951,0,0,42654,217632,BC,0.9146341463,0.8888888889,0.2833333333,68900.981125
188609,N,150,05/15/1998,1997,GR,AP,CIVL,N,N,N,M,NA,59031019,N,N,N,N,1995,0,0.1428571429,0.2380952381,0.1428571429,0.3968253968,75466,474126,BC,0.8585365854,0.5804878049,0.953125,142965.24221
188679,Y,1035,04/02/1996,NA,NA,NA,NA,N,N,N,F,NA,59031319,N,N,N,N,NA,0,0.0877192982,0.4385964912,0.1228070175,0.3157894737,110779,0,BC,0.8411764706,0.7705882353,0.7543859649,162290.05207
188681,N,33,04/27/1995,1995,PH,PH,NA,N,N,N,F,NA,59030270,N,N,N,N,1995,0,0.1911764706,0.1617647059,0.1029411765,0.3676470588,46792,330262,BC,0.8024691358,0.3636363636,0.5820895522,78538.195389
188691,N,390,05/23/1996,NA,NA,NA,NA,N,N,N,M,NA,59016061,N,N,N,N,NA,0,0.1851851852,0.462962963,0.2222222222,0.1296296296,69514,294609,BC,0.8,0.912,0.7924528302,61240.859155
188692,Y,5470,05/07/1997,NA,NA,NA,NA,N,N,Y,M,NA,59027351,N,N,N,N,NA,0,0,0.2467532468,0.1948051948,0.4935064935,82683,331833,BC,0.8683274021,0.8790035587,0.9358974359,99333.285358
188696,N,100,05/02/1995,NA,NA,NA,NA,N,N,N,M,NA,59029216,N,N,N,N,NA,0,0.2839506173,0.2345679012,0.0864197531,0.3703703704,41954,286193,BC,0.764957265,0.4358974359,0.5925925926,84962.524445
188723,Y,5500,05/03/1995,NA,NA,NA,NA,N,N,N,F,NA,59002465,N,N,N,N,NA,0,0.4366197183,0.3521126761,0.0845070423,0.1267605634,70267,429579,BC,0.9236111111,0.875,0.8904109589,122711.2427
188724,N,250,02/17/1997,NA,NA,NA,NA,N,N,Y,F,NA,59025164,N,N,N,N,NA,0,0.1739130435,0.231884058,0.2173913043,0.3188405797,47653,138128,BC,0.9716981132,0.9764150943,0.6901408451,63009.510393
188733,N,70,07/09/1996,NA,NA,NA,NA,N,N,Y,M,M,59026263,N,N,N,N,NA,0,0.0793650794,0.1746031746,0.126984127,0.5079365079,60132,286961,BC,0.9572649573,0.7222222222,0.890625,54522.591281
188739,N,25,05/03/1995,NA,NA,NA,NA,N,N,Y,M,M,59031053,N,N,N,N,NA,0,0.0980392157,0.1764705882,0.2941176471,0.2745098039,48658,505087,BC,0.8097826087,0.4130434783,0.7,74787.866663
188755,Y,1000,05/08/1995,NA,NA,NA,NA,N,N,N,F,NA,59027301,N,N,N,N,NA,0,0.15,0.2333333333,0.1,0.4,54451,210396,BC,0.931372549,0.8529411765,0.8,58647.240344
188780,Y,1000,05/16/1995,NA,NA,NA,NA,N,N,N,M,NA,59030054,N,N,N,N,NA,0,0.1095890411,0.2328767123,0.1917808219,0.3561643836,163809,906976,BC,0.8291666667,0.7291666667,0.9428571429,322735.08882
188792,Y,4150,07/15/1996,NA,NA,NA,NA,N,N,Y,M,NA,59027214,N,N,N,N,NA,0,0.0804597701,0.2988505747,0.1954022989,0.3793103448,59640,274071,BC,0.950877193,0.9263157895,0.8488372093,81340.949097
188821,N,200,03/15/1999,NA,NA,NA,NA,N,N,N,F,NA,59005102,N,N,N,N,NA,0,0.1149425287,0.3563218391,0.1724137931,0.3103448276,69868,253704,BC,0.9618320611,0.8854961832,0.9425287356,125598.76807
188850,N,25,05/24/1995,NA,NA,NA,NA,N,N,N,F,NA,59023320,N,N,N,N,NA,0,0.2272727273,0.3636363636,0.1818181818,0.1818181818,37181,211945,BC,0.7100591716,0.5117647059,0.4776119403,54286.713476
188891,N,10,09/16/1997,1998,AR,AR,MATH,N,N,N,M,NA,59005209,N,Y,N,N,1998,0,0.0697674419,0.2325581395,0.2209302326,0.4069767442,64424,246624,BC,0.9559322034,0.8508474576,0.8255813953,70599.772485
188897,N,50,05/26/1995,NA,NA,NA,NA,N,N,Y,F,M,59016254,N,N,N,N,NA,0,0.11392405059999999,0.3037974684,0.1898734177,0.3544303797,65836,333290,BC,0.8921161826,0.9214876033,0.7594936709,85043.442987
188929,N,10,08/18/1999,1999,SC,SC,MICB,N,N,N,M,NA,59031106,N,Y,N,N,1999,0,0.5675675676,0.2972972973,0.0945945946,0.0405405405,30790,169627,BC,0.7288135593,0.686440678,0.0945945946,40846.432647
188957,Y,1000,05/31/1995,NA,NA,NA,NA,N,N,N,F,NA,59030110,Y,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,BC,NA,NA,NA,NA
189003,Y,15000,06/05/1995,NA,NA,NA,NA,N,N,N,M,NA,59031263,N,N,N,N,NA,0.0327868852,0.0833333333,0.4333333333,0.15,0.25,58062,490864,BC,0.8655913978,0.5483870968,0.7213114754,92874.877227
189059,Y,10000,06/13/1995,NA,NA,NA,NA,N,N,Y,M,NA,59028160,N,N,N,N,NA,0,0.0869565217,0.3188405797,0.1449275362,0.3913043478,152304,1148184,BC,0.8596491228,0.850877193,0.8571428571,317544.10642
189109,Y,7500,06/16/1995,NA,NA,NA,NA,N,N,Y,M,NA,59028501,N,N,N,N,NA,0,0.6,0.3666666667,0.0333333333,0,63479,381099,BC,0.9069767442,0.9186046512,0.35,122542.59464
189162,N,25,06/21/1995,NA,NA,NA,NA,N,N,N,F,NA,59029107,N,N,N,N,NA,0,0.4074074074,0.3333333333,0.1111111111,0.1111111111,25906,128880,BC,0.8165137615,0.6605504587,0.2075471698,38548.247172
189200,Y,1000,02/03/1997,NA,NA,NA,NA,N,N,Y,M,NA,35048010,N,N,N,N,NA,0,0.3333333333,0.5666666667,0.05,0.05,88557,215317,ON,0.9406779661,0.8983050847,0.8196721311,162190.48229
189207,Y,6500,07/04/1995,NA,NA,NA,NA,N,N,Y,F,M,59014054,N,N,N,N,NA,0,0.125,0.3194444444,0.1944444444,0.3333333333,63533,360079,BC,0.9245283019,0.8066037736,0.8888888889,101053.74491
189288,Y,1000,02/17/1997,NA,NA,NA,NA,N,N,Y,M,M,59017665,N,N,N,N,NA,0,0.1558441558,0.3116883117,0.2207792208,0.2727272727,45327,141852,BC,0.9598214286,0.9776785714,0.7272727273,57092.67545
189304,N,200,10/31/1996,1995,ED,ED,TESL,N,N,Y,F,NA,59027262,N,N,N,N,1995,0,0.1142857143,0.2857142857,0.2571428571,0.2,135356,496415,BC,0.9829059829,0.8803418803,0.7567567568,813490.47449
189321,N,825,08/29/1995,1995,AR,AR,ASAS,N,N,N,M,NA,59028254,N,N,N,N,1995,0,0.5441176471,0.4264705882,0.0294117647,0,50426,258633,BC,0.8613861386,0.8712871287,0.2058823529,104918.41592
189384,N,50,07/25/1997,1995,SC,SC,MICB,N,N,N,F,NA,59030152,N,N,N,N,1995,0,0.2105263158,0.2894736842,0.1842105263,0.2763157895,72149,501765,BC,0.8862559242,0.8490566038,0.7236842105,105206.89816
189481,N,80,03/10/1999,1995,AP,AP,ELEC,N,N,N,M,NA,59008068,N,N,N,N,1995,0,0.1621621622,0.2432432432,0.2162162162,0.3108108108,43111,170296,BC,0.9310344828,0.8879310345,0.6533333333,47231.031907
189509,N,25,NA,1995,SC,SC,BIOL,N,N,N,M,NA,59021566,N,N,N,N,1995,0,0.1746031746,0.3492063492,0.2222222222,0.2222222222,50376,133950,BC,0.9529411765,0.9470588235,0.484375,96687.579347
189652,N,25,11/20/1995,1995,CO,CO,MKTG,N,N,N,M,NA,59002610,N,N,N,N,1995,0,0.0649350649,0.3116883117,0.1818181818,0.3896103896,148752,659489,BC,0.9308943089,0.9268292683,0.9605263158,283078.18119
189693,N,25,03/10/1999,1997,ED,ED,PRED,N,N,N,F,NA,59008065,N,N,N,N,1995,0,0.1279069767,0.3139534884,0.1627906977,0.2790697674,47163,181582,BC,0.8387096774,0.75,0.7176470588,58774.870693
189940,N,25,08/18/1999,1999,AP,NU,NA,N,N,N,F,NA,59031016,N,N,N,N,1995,0,0.552238806,0.3582089552,0.0597014925,0.0298507463,48783,175094,BC,0.89,0.8383838384,0.4769230769,52190.636804
190116,N,15,05/14/1996,1995,AP,NU,NA,N,N,N,F,NA,59016214,N,N,N,N,1995,0,0.0597014925,0.2985074627,0.1940298507,0.4029850746,80897,354172,BC,0.8738317757,0.9345794393,0.9545454545,78731.019808
190302,N,45,06/20/1996,1995,GR,AR,NA,N,N,N,F,NA,59028108,N,N,N,N,1995,0,0.141025641,0.5,0.1666666667,0.1923076923,87193,498869,BC,0.923857868,0.9242424242,0.7435897436,132643.12655
